Car_ID,Make,Model,Price,Year,Fuel Type,Location,Transmission
1825,Maruti Suzuki,Baleno Zeta 1.2 AT,660000,2017,Petrol,Pune,Automatic
1826,Honda,WR-V VX MT Petrol,575000,2017,Petrol,Kolkata,Manual
1827,Mahindra,Quanto C8,240000,2013,Diesel,Kolkata,Manual
1828,Honda,City V Petrol,950000,2019,Petrol,Noida,Manual
1829,Renault,Kwid RXT [2015-2019],419000,2017,Petrol,Mysore,Manual
1830,Maruti Suzuki,Swift DZire VXI AT,750000,2017,Petrol,Hyderabad,Automatic
1831,Audi,A4 35 TDI Premium Plus,3400000,2019,Diesel,Chandigarh,Automatic
1832,Skoda,Octavia Elegance 2.0 TDI AT,1160000,2015,Diesel,Mumbai,Automatic
1833,Hyundai,Alcazar Platinum 7 STR 1.5 Diesel,1750000,2021,Diesel,Zirakpur,Manual
1834,Kia,Seltos HTK Plus AT 1.5 Diesel [2020-2021],1575000,2020,Diesel,Ahmedabad,Automatic
1835,Toyota,Fortuner 2.8 4x2 AT [2016-2020],2811000,2019,Diesel,Delhi,Automatic
1836,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],475000,2016,Petrol,Mumbai,Manual
1837,Audi,A6 35 TDI Matrix,4351000,2018,Diesel,Pune,Automatic
1838,Honda,City VX Petrol [2017-2019],850000,2017,Petrol,Ahmedabad,Manual
1839,Mahindra,XUV500 W5 [2018-2020],1095000,2018,Diesel,Zirakpur,Manual
1840,BMW,5-Series 530d M Sport,7700000,2021,Diesel,Chennai,Automatic
1841,Audi,A6 Technology 45 TFSI,5800000,2021,Petrol,Surat,Automatic
1842,Hyundai,Creta SX 1.5 Petrol CVT [2020-2022],1925000,2022,Petrol,Mumbai,Automatic
1843,Renault,Kwid RXL [2015-2019],305000,2018,Petrol,Jamshedpur,Manual
1844,Nissan,Terrano XL D Plus,385000,2013,Diesel,Dehradun,Manual
1845,Skoda,Rapid Elegance 1.6 TDI CR MT,500000,2012,Diesel,Hyderabad,Manual
1846,Honda,Jazz V Petrol,655000,2017,Petrol,Bangalore,Manual
1847,Tata,Nexon XZ Plus Diesel,925000,2017,Diesel,Bangalore,Manual
1848,Hyundai,Elite i20 Asta 1.4 CRDI,690000,2017,Diesel,Ahmedabad,Manual
1849,Mahindra,XUV500 W11,1500000,2019,Diesel,Kota,Manual
1850,Maruti Suzuki,Ertiga ZDi,625000,2015,Diesel,Gurgaon,Manual
1851,Hyundai,Verna 1.6 CRDI SX (O),844999,2018,Diesel,Gurgaon,Manual
1852,Honda,BR-V V CVT Petrol,745000,2018,Petrol,Kolkata,Automatic
1853,Mahindra,TUV300 T6 Plus AMT,650000,2015,Diesel,Mumbai,Automatic
1854,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],640000,2017,Diesel,Kanpur,Manual
1855,Volvo,V40 D3 R-Design,2050000,2017,Diesel,Mumbai,Automatic
1856,Maruti Suzuki,Celerio VXi AMT,395000,2014,Petrol,Pune,Automatic
1857,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1390000,2017,Petrol,Navi Mumbai,Automatic
1858,Honda,City 1.5 V MT,365000,2010,Petrol,Hyderabad,Manual
1859,Hyundai,Xcent S 1.1 CRDi Special Edition,451000,2017,Diesel,Ahmedabad,Manual
1860,Maruti Suzuki,Zen LX,130000,1996,Petrol + LPG,Coimbatore,Manual
1861,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],2150000,2017,Diesel,Mumbai,Automatic
1862,Maruti Suzuki,Ritz Ldi BS-IV,195000,2011,Diesel,Kanpur,Manual
1863,Skoda,Rapid 1.6 MPI Active,880000,2018,Petrol,Coimbatore,Manual
1864,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1180000,2019,Petrol,Bangalore,Automatic
1865,Maruti Suzuki,Alto 800 Lxi,285000,2016,Petrol,Lucknow,Manual
1866,BMW,X5 xDrive 30d,7998999,2020,Diesel,Kolkata,Automatic
1867,Hyundai,Verna 1.6 CRDI SX,925000,2018,Diesel,Karnal,Manual
1868,Ford,Aspire Titanium1.5 TDCi [2018-2020],675000,2019,Diesel,Bhopal,Manual
1869,MINI,Cooper D 5 Door,2500000,2015,Diesel,Bangalore,Automatic
1870,Audi,A6 35 TDI Matrix,3675000,2019,Diesel,Ghaziabad,Automatic
1871,Hyundai,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,2400000,2022,Diesel,Hyderabad,Automatic
1872,Kia,Seltos HTK 1.5 Diesel [2020-2021],1300000,2020,Diesel,Jaipur,Manual
1873,Hyundai,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,825000,2021,Petrol,Hyderabad,Automatic
1874,Toyota,Innova 2.5 GX BS IV 8 STR,899000,2015,Diesel,Mumbai,Manual
1875,Maruti Suzuki,Alto 800 VXi,409999,2021,Petrol,Ranga Reddy,Manual
1876,Maruti Suzuki,Alto 800 Lxi CNG,289000,2015,CNG,Mumbai,Manual
1877,Maruti Suzuki,Alto LXi,280000,2011,Petrol,Hyderabad,Manual
1878,Hyundai,Verna SX (O) 1.6 CRDi,811999,2017,Diesel,Kolkata,Manual
1879,BMW,5-Series 530d M Sport [2017-2019],5400000,2017,Diesel,Bangalore,Automatic
1880,Maruti Suzuki,Wagon R LXi,220000,2012,Petrol,Agra,Manual
1881,Volkswagen,Polo Highline1.5L (D),625000,2014,Diesel,Bangalore,Manual
1882,Maruti Suzuki,Vitara Brezza ZDi,725000,2017,Diesel,Ambala Cantt,Manual
1883,BMW,X3 20d M Sport,4195000,2017,Diesel,Bangalore,Automatic
1884,Audi,Q3 35 TDI Premium Plus + Sunroof,1450000,2014,Diesel,Bangalore,Automatic
1885,Nissan,Terrano XE (D),425000,2014,Diesel,Gurgaon,Manual
1886,Hyundai,Eon Sportz,250000,2013,Petrol,Hyderabad,Manual
1887,Maruti Suzuki,DZire VDi,800000,2018,Diesel,Pune,Manual
1888,Mahindra,Scorpio S10,875000,2015,Diesel,Varanasi,Manual
1889,Mercedes-Benz,GLA 200 d Sport,2275000,2016,Diesel,Bangalore,Automatic
1890,Tata,Tiago NRG Petrol,525000,2019,Petrol,Noida,Manual
1891,Mercedes-Benz,S-Class S 450,20000000,2021,Petrol,Delhi,Automatic
1892,Mahindra,Thar LX 4-STR Hard Top Petrol MT,1520000,2021,Petrol,Delhi,Manual
1893,Hyundai,i10 Magna,170000,2009,Petrol,Lucknow,Manual
1894,Ford,Endeavour Titanium Plus 3.2 4x4 AT,3300000,2019,Diesel,Pune,Automatic
1895,Maruti Suzuki,Celerio ZXi AMT [2017-2019],575000,2018,Petrol,Bangalore,Automatic
1896,Chevrolet,Spark LS 1.0 BS-III,190000,2013,Petrol,Lucknow,Manual
1897,Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT,755000,2022,Petrol,Hyderabad,Manual
1898,Honda,CR-V 2.0L 2WD AT,1130000,2015,Petrol,Mumbai,Automatic
1899,Maruti Suzuki,Alto VXI,316000,2019,Petrol,Kolkata,Manual
1900,Maruti Suzuki,Swift DZire LXI,610000,2017,Petrol,Navi Mumbai,Manual
1901,Audi,Q3 35 TDI Premium Plus + Sunroof,1875000,2016,Diesel,Delhi,Automatic
1902,Maruti Suzuki,Alto 800 Lxi CNG,480000,2021,CNG,Mohali,Manual
1903,Renault,Kwid 1.0 RXL [2017-2019],365000,2019,Petrol,Mumbai,Manual
1904,Hyundai,i20 Magna 1.2,250000,2012,Petrol,Mumbai,Manual
1905,Ford,Ecosport Titanium+ 1.5L TDCi,745000,2017,Diesel,Jaipur,Manual
1906,Mercedes-Benz,B-class B180 Sports,1150000,2013,Petrol,Delhi,Automatic
1907,MG,ZS EV Exclusive [2020-2021],2100000,2020,Electric,Delhi,Automatic
1908,Hyundai,Xcent SX 1.1 CRDi (O),200000,2014,Diesel,Delhi,Manual
1909,Honda,City VX CVT,775000,2016,Petrol,Mumbai,Automatic
1910,Hyundai,Creta SX Plus 1.6  Petrol,860000,2016,Petrol,Mumbai,Manual
1911,Audi,A3 35 TFSI Premium Plus,2089999,2018,Petrol,Lucknow,Automatic
1912,Hyundai,Verna 1.6 CRDI SX,1100000,2019,Diesel,Patna,Manual
1913,Mercedes-Benz,S-Class S 350D [2018-2020],18500000,2021,Diesel,Pune,Automatic
1914,Maruti Suzuki,Swift DZire VDI,260000,2011,Diesel,Chandigarh,Manual
1915,Mercedes-Benz,E-Class E 250 CDI Avantgarde,2690000,2016,Diesel,Chandigarh,Automatic
1916,Skoda,Octavia 2.0 TDI L&K,1400000,2020,Diesel,Kanpur,Automatic
1917,Hyundai,Santro Sportz [2018-2020],515000,2022,Petrol,Ludhiana,Manual
1918,Maruti Suzuki,Ertiga VDi,600000,2014,Diesel,Patna,Manual
1919,Ford,Endeavour Titanium 3.2 4x4 AT,2000000,2017,Diesel,Ahmedabad,Automatic
1920,Jaguar,XE Prestige Diesel,2850000,2018,Diesel,Dehradun,Automatic
1921,Toyota,Fortuner 2.8 4x4 AT [2016-2020],3200000,2017,Diesel,Chandigarh,Automatic
1922,Toyota,Corolla Altis GL Petrol,1075000,2016,Petrol,Delhi,Manual
1923,Tata,Altroz XT Petrol,575000,2020,Petrol,Kolkata,Manual
1924,Volvo,XC40 D4 R-Design,3950000,2018,Diesel,Bangalore,Automatic
1925,Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],750000,2019,Petrol,Mumbai,Manual
1926,Honda,WR-V VX MT Diesel,755000,2017,Diesel,Thane,Manual
1927,Hyundai,i10 Sportz 1.2,190000,2010,Petrol,Roorkee,Manual
1928,Maruti Suzuki,Swift DZire VDI,425000,2014,Diesel,Lucknow,Manual
1929,Porsche,Cayenne 3.2 V6 Petrol,3600000,2014,Petrol,Mumbai,Automatic
1930,Maruti Suzuki,Alto 800 Lxi CNG,390000,2019,CNG,Ahmedabad,Manual
1931,Hyundai,Verna 1.6 CRDI SX,855000,2017,Diesel,Bangalore,Manual
1932,Hyundai,Eon Era +,225000,2012,Petrol,Meerut,Manual
1933,Audi,A6 35 TDI Matrix,2425000,2016,Diesel,Mumbai,Automatic
1934,Mahindra,Scorpio S9 2WD 7 STR,1270000,2019,Diesel,Guwahati,Manual
1935,Maruti Suzuki,Wagon R LXI CNG (O),325000,2014,CNG,Delhi,Manual
1936,Tata,Nexon XM,750000,2019,Petrol,Delhi,Manual
1937,Honda,City CVT,185000,2008,Petrol,Lucknow,Automatic
1938,Maruti Suzuki,Celerio ZXi AMT [2019-2020],450000,2014,Petrol,Mumbai,Automatic
1939,MG,Hector Sharp 2.0 Diesel [2019-2020],1710000,2020,Diesel,Mohali,Manual
1940,Mahindra,Bolero Power Plus ZLX [2016-2019],665000,2017,Diesel,Lucknow,Manual
1941,Hyundai,Creta 1.6 SX (O),871000,2015,Diesel,Ahmedabad,Manual
1942,Maruti Suzuki,Wagon R LXI CNG (O),625000,2021,CNG,Delhi,Manual
1943,Mahindra,KUV100 K6 D 6 STR [2016-2017],495000,2016,Diesel,Bangalore,Manual
1944,Honda,City V Diesel,600000,2016,Diesel,Kanpur,Manual
1945,Mahindra,Bolero Power Plus ZLX,875000,2019,Diesel,Dak. Kannada,Manual
1946,Hyundai,Verna Fluidic 1.6 CRDi SX,595000,2014,Diesel,Patna,Manual
1947,Honda,Amaze 1.2 S i-VTEC,425000,2014,Petrol,Pune,Manual
1948,Hyundai,Venue SX (O) 1.0 Turbo iMT,1050000,2021,Petrol,Hyderabad,Manual
1949,Hyundai,Creta SX 1.6 CRDi,1299000,2019,Diesel,Mumbai,Manual
1950,Hyundai,i10 Magna,175000,2009,Petrol,Mumbai,Manual
1951,Maruti Suzuki,XL6 Zeta MT Petrol,994999,2019,Petrol,Mumbai,Manual
1952,Maruti Suzuki,Ertiga VXI CNG,1025000,2019,CNG,Delhi,Manual
1953,BMW,X5 xDrive 30d,4175000,2016,Diesel,Karnal,Automatic
1954,Renault,Kwid 1.0 RXT [2016-2019],265000,2016,Petrol,Coimbatore,Manual
1955,Maruti Suzuki,Baleno Sigma 1.2,475000,2015,Petrol,Navi Mumbai,Manual
1956,Hyundai,Elite i20 Sportz 1.2 (O),660000,2018,Petrol,Mumbai,Manual
1957,Renault,Kwid 1.0 RXT AMT Opt,490000,2019,Petrol,Coimbatore,Automatic
1958,Toyota,Innova 2.7 GX AT 7 STR [2016-2020],1950000,2018,Petrol,Mumbai,Automatic
1959,Nissan,Sunny XL,315000,2012,Petrol,Amritsar,Manual
1960,Mercedes-Benz,GLE 250 d,4190000,2017,Diesel,Ludhiana,Automatic
1961,Honda,Brio S MT,341000,2016,Petrol,Mumbai,Manual
1962,Maruti Suzuki,Vitara Brezza ZDi Plus,950000,2018,Diesel,Udupi,Manual
1963,Maruti Suzuki,Swift VXi,409999,2014,Petrol,Mumbai,Manual
1964,Maruti Suzuki,Wagon R LXi,290000,2012,Petrol,Mumbai,Manual
1965,Maruti Suzuki,Ciaz Zeta 1.3 Hybrid,1050000,2021,Diesel,Lucknow,Manual
1966,Maruti Suzuki,Swift VXi,365000,2013,Petrol,Mumbai,Manual
1967,Mercedes-Benz,CLA 200 D Urban Sport,3100000,2019,Diesel,Delhi,Automatic
1968,Mahindra,Thar LX 4-STR Hard Top Diesel AT,1875000,2022,Diesel,Delhi,Automatic
1969,Land Rover,Discovery Sport HSE Petrol 7-Seater,5100000,2019,Petrol,Bangalore,Automatic
1970,Ford,Ecosport Titanium 1.5 TDCi,595000,2015,Diesel,Mumbai,Manual
1971,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],5200000,2020,Diesel,Noida,Automatic
1972,Land Rover,Range Rover Sport SDV6 SE,6000000,2014,Diesel,Ludhiana,Automatic
1973,Mercedes-Benz,GLE 250 d,5775000,2019,Diesel,Dehradun,Automatic
1974,Mercedes-Benz,C-Class C200 Progressive,4975000,2021,Petrol,Bangalore,Automatic
1975,Maruti Suzuki,Ciaz VDi+ SHVS,650000,2017,Diesel,Jalandhar,Manual
1976,Maruti Suzuki,Ignis Zeta 1.2 AMT,521000,2017,Petrol,Mumbai,Automatic
1977,Ford,Ecosport Titanium 1.5L TDCi,570000,2016,Diesel,Gurgaon,Manual
1978,Mercedes-Benz,GLC 220d 4MATIC Progressive,8100000,2022,Diesel,Hyderabad,Automatic
1979,Maruti Suzuki,Ritz Ldi BS-IV,160000,2011,Diesel,Dehradun,Manual
1980,BMW,X5 xDrive 30d M Sport,5500000,2017,Diesel,Hyderabad,Automatic
1981,Maruti Suzuki,Wagon R VXi 1.0 [2019-2019],420000,2018,Petrol,Bhubaneswar,Manual
1982,Renault,Kwid 1.0 RXT [2016-2019],299000,2018,Petrol,Kolkata,Manual
1983,Skoda,Rapid Ambition 1.6 TDI CR MT,350000,2012,Diesel,Nashik,Manual
1984,Maruti Suzuki,Swift DZire VDI,575000,2017,Diesel,Patna,Manual
1985,Honda,Brio VX AT,335000,2013,Petrol,Mumbai,Automatic
1986,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],480000,2019,Petrol,Hyderabad,Manual
1987,Maruti Suzuki,Wagon R LXi 1.0 CNG,675000,2021,CNG,Pune,Manual
1988,Ford,Fiesta Titanium Diesel,350000,2012,Diesel,Jaipur,Manual
1989,Mercedes-Benz,GLA 200 d Style,2500000,2018,Diesel,Mumbai,Automatic
1990,Maruti Suzuki,Wagon R LXi CNG,260000,2013,CNG,Lucknow,Manual
1991,Maruti Suzuki,Wagon R LXI CNG,400000,2017,CNG,Agra,Manual
1992,Toyota,Fortuner 2.8 4x4 AT [2016-2020],2750000,2017,Diesel,Jaipur,Automatic
1993,Toyota,Innova 2.0 G1 BS-IV,555000,2010,Petrol,Mumbai,Manual
1994,Maruti Suzuki,Vitara Brezza ZDi Plus,790000,2017,Diesel,Delhi,Manual
1995,Maruti Suzuki,Alto 800 Std,180000,2014,Petrol,Ranchi,Manual
1996,Hyundai,Xcent SX 1.1 CRDi,551000,2019,Diesel,Jaipur,Manual
1997,Maruti Suzuki,Vitara Brezza VDi,860000,2018,Diesel,Jaipur,Manual
1998,Honda,City 1.5 E MT,375000,2013,Petrol,Mumbai,Manual
1999,Maruti Suzuki,Ciaz Alpha 1.4 AT,725000,2017,Petrol,Noida,Automatic
2000,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],400000,2017,Petrol,Kolkata,Manual
2001,Jeep,Compass Limited (O) 1.4 Petrol DCT,2275000,2022,Petrol,Kolkata,Automatic
2002,Jeep,Compass Limited 2.0 Diesel [2017-2020],1250000,2018,Diesel,Ludhiana,Manual
2003,Honda,City 1.5 S MT,499000,2012,Petrol,Bangalore,Manual
2004,Volkswagen,Vento Highline Petrol AT,399000,2014,Petrol,Faridabad,Automatic
2005,Mercedes-Benz,E-Class 280 CDI Elegance,335000,2008,Diesel,Jalandhar,Automatic
2006,Maruti Suzuki,Swift DZire VXI,450000,2015,Petrol,Roorkee,Manual
2007,Maruti Suzuki,Celerio VXi AMT,409999,2015,Petrol,Mumbai,Automatic
2008,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],6100000,2020,Diesel,Mumbai,Automatic
2009,BMW,X5 xDrive 30d,4690000,2018,Diesel,Delhi,Automatic
2010,Audi,A4 2.0 TDI Sline,775000,2012,Diesel,Mohali,Automatic
2011,Audi,A4 30 TFSI Technology Pack,3000000,2017,Petrol,Pune,Automatic
2012,Datsun,Redigo T(O) 1.0,250000,2018,Petrol,Kolkata,Manual
2013,BMW,X3 xDrive 20d Luxury Line [2018-2020],6200000,2021,Diesel,Ahmedabad,Automatic
2014,Maruti Suzuki,Swift VDi,590000,2014,Diesel,Coimbatore,Manual
2015,MINI,Countryman Cooper D,1300000,2013,Diesel,Delhi,Automatic
2016,Mahindra,XUV500 W11 (O) AT,1639999,2018,Diesel,Mumbai,Automatic
2017,Mahindra,XUV500 W8,740000,2013,Diesel,Hyderabad,Manual
2018,Mahindra,Bolero Power Plus ZLX,770000,2019,Diesel,Varanasi,Manual
2019,Ford,Ecosport Titanium 1.5 TDCi,530000,2013,Diesel,Mumbai,Manual
2020,BMW,X5 xDrive 30d M Sport,2975000,2015,Diesel,Mohali,Automatic
2021,Hyundai,Creta SX (O) 1.5 Diesel Automatic,1989999,2022,Diesel,Surat,Automatic
2022,Toyota,Fortuner 2.8 4x2 MT [2016-2020],3250000,2018,Diesel,Bangalore,Manual
2023,Kia,Seltos GTX Plus AT 1.4 [2019-2020],1975000,2021,Petrol,Bangalore,Automatic
2024,Mahindra,XUV500 W10 AWD,735000,2015,Diesel,Kanpur,Manual
2025,Tata,Safari 2.2 EX 4x2,425000,2013,Diesel,Ambala Cantt,Manual
2026,Honda,Accord 2.4 iVtec AT,195000,2008,Petrol,Delhi,Automatic
2027,Toyota,Etios Liva G,315000,2011,Petrol,Mumbai,Manual
2028,Hyundai,Eon Sportz,275000,2013,Petrol,Pune,Manual
2029,Honda,City SV Diesel,750000,2018,Diesel,Faridabad,Manual
2030,Toyota,Etios VXD,465000,2014,Diesel,Ludhiana,Manual
2031,Kia,Sonet GTX Plus 1.0 iMT [2020-2021],1325000,2021,Petrol,Bangalore,Manual
2032,Maruti Suzuki,Swift DZire VDI,175000,2008,Diesel,Jamshedpur,Manual
2033,Land Rover,Range Rover Velar 2.0 S Petrol 250,8900000,2020,Petrol,Mumbai,Automatic
2034,Mercedes-Benz,E-Class E200,950000,2011,Petrol,Mumbai,Automatic
2035,Maruti Suzuki,Swift DZire VDI,275000,2011,Diesel,Allahabad,Manual
2036,Maruti Suzuki,Wagon R LXi,265000,2011,Petrol,Pune,Manual
2037,Toyota,Fortuner 3.0 MT,1000000,2010,Diesel,Guwahati,Manual
2038,Honda,City V,730000,2016,Petrol,Bangalore,Manual
2039,Jeep,Compass Limited 1.4 Petrol AT [2017-2020],1495000,2018,Petrol,Delhi,Automatic
2040,Mercedes-Benz,B-class B180,1150000,2014,Petrol,Mumbai,Automatic
2041,Honda,City SV CVT,590000,2015,Petrol,Mumbai,Automatic
2042,Mercedes-Benz,C-Class C 220 CDI Avantgarde,2450000,2014,Diesel,Hyderabad,Automatic
2043,Chevrolet,Sail Sedan 1.2 LS,299000,2014,Petrol,Dehradun,Manual
2044,Mercedes-Benz,C-Class C 220 CDI Avantgarde,2850000,2016,Diesel,Pune,Automatic
2045,Mahindra,XUV700 AX 7 Petrol AT Luxury Pack 7 STR,2765000,2022,Petrol,Delhi,Automatic
2046,Maruti Suzuki,Wagon R LXI CNG (O),365000,2014,CNG,Pune,Manual
2047,Maruti Suzuki,Vitara Brezza ZDi,850000,2018,Diesel,Hyderabad,Manual
2048,Honda,City V,480000,2015,Petrol,Kolkata,Manual
2049,Hyundai,Grand i10 Asta 1.1 CRDi [2013-2016],345000,2016,Diesel,Kanpur,Manual
2050,Mercedes-Benz,GLS 400 4MATIC,5950000,2017,Petrol,Delhi,Automatic
2051,Hyundai,Creta SX Plus 1.6  Petrol,891000,2016,Petrol,Delhi,Manual
2052,Maruti Suzuki,Vitara Brezza VXi,925000,2021,Petrol,Bangalore,Manual
2053,Hyundai,i20 Sportz 1.4 CRDI,409999,2014,Diesel,Agra,Manual
2054,Maruti Suzuki,Ritz Vxi (ABS) BS-IV,245000,2014,Petrol,Faridabad,Manual
2055,Mahindra,XUV500 W8 [2015-2017],850000,2016,Diesel,Surat,Manual
2056,Hyundai,Eon D-Lite +,275000,2014,Petrol,Ahmedabad,Manual
2057,Ford,Figo Duratec Petrol ZXI 1.2,240000,2013,Petrol,Thane,Manual
2058,BMW,5-Series 520d Luxury Line [2017-2019],4290000,2018,Diesel,Coimbatore,Automatic
2059,Mahindra,Bolero Power Plus ZLX [2016-2019],670000,2017,Diesel,Guwahati,Manual
